MSOA,index-of-transport-accesibility,chargepoints
E02002496,0.142,0.16
E02002497,0,0.01
E02002498,0.19,0.00
E02002499,0.086,0.01
E02002500,0.097,0.00
E02002501,0.131,0.00
E02002502,0.131,0.00
E02002503,0.17,0.00
E02002504,0.123,0.00
E02002505,0.095,0.00
E02002506,0.086,0.00
E02002507,0.161,0.00
E02002508,0.19,0.00
E02002509,0.17,0.01
E02002510,0.085,0.00
E02002512,0.195,0.00
E02002513,0.191,0.00
E02002514,0.163,0.02
E02006811,0.231,0.00
