E02006075	Bruton
E02006076	Castle Cary & Kenton Mandeville
E02006077	Somerton
E02006078	Langport & Long Sutton
E02006079	Wincanton
E02006080	Ilchester
E02006081	Curry Rivel & Fivehead
E02006082	Templecombe
E02006083	Martock
E02006084	South Petherton
E02006085	Yeovil North East
E02006086	Yeovil Lufton & Hollands
E02006087	Yeovil Larkhill
E02006088	Yeovil Milford Park
E02006089	Yeovil Town
E02006090	Yeovil Preston Plucknett
E02006091	Ham Hill & Merriott
E02006092	Yeovil South
E02006093	Ilminster & Horton
E02006094	Stoford & the Cokers
E02006095	Crewkerne
E02006096	Chard North & East
E02006097	Chard West
E02006098	Tatworth & Combe St Nicholas
