MSOA,Name,index-of-transport-accesibility,chargepoints
E02005368,"Tilton",0,4
E02005369,"Kibworth & Great Glen",0,1
E02005370,"Broughton Astley",0,1
E02005371,"Fleckney",0,0
E02005372,"Dunton Bassett",0,0
E02005373,"Market Harborough West",0,0
E02005374,"Market Harborough Central",0,4
E02005375,"Market Harborough South & Little Bowden",0,0
E02005376,"Lutterworth",0,3
E02006816,"Houghton",0,0
