MSOA,index-of-transport-accesibility,chargepoints
E02005417,0,0.01
E02005418,0,0.00
E02005419,0,0.03
E02005420,0,0.00
E02005422,0,0.00
E02005423,0,0.00
E02006864,0,0.01
E02006865,0,0.02
