MSOA,index-of-transport-accesibility,chargepoints
E02005750,0.203,0.00
E02005751,0.309,0.01
E02005752,0.186,0.01
E02005753,0.214,0.02
E02005754,0.3,0.00
E02005755,0.597,0.01
E02005756,0.512,0.00
E02005757,0.497,0.00
E02005758,0.299,0.01
E02005759,0.307,0.01
E02005760,0.303,0.00
