MSOA,index-of-transport-accesibility,chargepoints
W02000218,0,0.00
W02000219,0,0.01
W02000220,0,0.00
W02000221,0,0.00
W02000222,0,0.00
W02000223,0,0.00
W02000224,0,0.01
W02000225,0,0.00
W02000226,0,0.00
W02000227,0,0.00
W02000228,0,0.00
W02000229,0,0.00
W02000230,0,0.01
W02000231,0,0.01
W02000232,0,0.00
W02000233,0,0.00
W02000234,0,0.00
W02000235,0,0.00
W02000236,0,0.00
