MSOA,index-of-transport-accesibility,chargepoints
E02005221,0.162,0.03
E02005222,0.337,0.00
E02005223,0.157,0.00
E02005224,0.108,0.00
E02005225,0.388,0.07
E02005226,0.081,0.05
E02005228,0.088,0.00
E02005229,0.064,0.00
E02005230,0.112,0.02
E02005231,0.119,0.00
E02005233,0.138,0.01
E02005234,0.097,0.05
E02005235,0.142,0.00
E02005236,0.089,0.01
E02005237,0.096,0.01
E02005238,0.213,0.02
E02005239,0.216,0.02
E02006871,0.15,0.00
