MSOA,index-of-transport-accesibility,chargepoints
E02005189,0.269,0.00
E02005190,0.206,0.01
E02005191,0.179,0.00
E02005192,0.16,0.00
E02005193,0.185,0.00
E02005194,0.102,0.03
E02005195,0.202,0.00
E02005196,0.09,0.01
E02005197,0.096,0.00
E02005198,0.079,0.02
E02005199,0.191,0.03
E02005200,0.1,0.00
E02005201,0.139,0.00
E02005202,0.137,0.01
