E02006238	Brandon
E02006239	Lakenheath
E02006240	Beck Row
E02006241	Mildenhall
E02006242	Red Lodge
E02006243	North Newmarket
E02006273	Stanton & Barningham
E02006274	Ixworth
E02006275	Howard Estate & Northgate
E02006276	Fornham
E02006277	Moreton Hall
E02006278	Bury St Edmunds Central
E02006279	Bury St Edmunds West
E02006280	Barrow
E02006281	Eastgate & Southgate
E02006282	Clare
E02006283	Kedington
E02006284	Haverhill North
E02006285	Haverhill West
E02006286	Haverhill East & South
E02006826	South Newmarket & Racecourse
