E02005010	Herne Bay Parade
E02005011	Beltinge & Bishopstone
E02005012	Herne Bay South & Greenhill
E02005013	Hampton
E02005014	Chestfield & South Tankerton
E02005015	Herne & Broomfield
E02005016	Whitstable Central & Tankerton
E02005017	Whitstable West
E02005018	Seasalter
E02005019	Hoath
E02005020	Sturry and Fordwich
E02005021	Blean Forest
E02005022	Canterbury St Stephen's
E02005023	Canterbury Barracks
E02005025	South Canterbury
E02005026	Thanington & Chartham
E02005027	Bridge
E02006855	Canterbury Wincheap
E02006856	Canterbury Central & Westgate
