MSOA,Name,index-of-transport-accesibility,chargepoints
E02005028,"Temple Hill & Marshes",0,3
E02005029,"Ebbsfleet & Greenhithe",0,4
E02005030,"Central Dartford & West Hill",0,4
E02005031,"Swanscombe",0,1
E02005032,"Newtown",0,0
E02005033,"Stone & Crossways",0,9
E02005034,"Heath",0,0
E02005035,"Brent & Fleet Estate",0,1
E02005036,"Tree Estate",0,0
E02005037,"Joydens Wood",0,2
E02005038,"Wilmington & Hawley",0,4
E02005039,"Bean",0,0
E02005040,"Longfield",0,0
