msoa,estimated capacity
E02003152,636.01
E02003153,0.00
E02003154,0.00
E02003155,0.00
E02003156,0.00
E02003157,0.00
E02003158,0.00
E02003159,0.00
E02003161,357.31
E02003163,0.00
E02003164,0.00
E02003165,0.00
E02003166,0.00
E02003167,1839.14
E02003168,0.00
E02003169,0.00
E02003170,0.00
E02003171,0.00
E02003172,0.00
E02003173,0.00
E02003174,0.00
E02003175,0.00
E02003176,0.00
E02003177,0.00
E02003178,0.00
E02003179,0.00
E02003180,0.00
E02003181,0.00
E02003182,0.00
E02003183,0.00
E02003184,0.00
E02003185,0.00
E02003186,0.00
E02003187,0.00
E02003188,0.00
E02003189,0.00
E02003190,169.43
E02003191,0.00
E02003192,0.00
E02003194,0.00
E02003195,0.00
E02003196,0.00
E02003197,0.00
E02003198,707.25
E02003199,0.00
E02003200,1258.25
E02003201,2586.70
E02003202,1130.90
E02003203,0.00
E02003204,0.00
E02003205,6191.06
E02003206,0.00
E02003207,0.00
E02003208,0.00
E02003209,1108.00
E02003210,0.00
E02003211,0.00
E02003212,12721.11
E02003214,0.00
E02003215,0.00
E02003216,0.00
E02003217,0.00
E02003218,0.00
E02003219,134102.96
E02003220,237.38
E02003221,3460.98
E02003222,0.00
E02003223,860.81
E02003224,0.00
E02003225,0.00
E02003226,0.00
E02003227,0.00
E02003228,0.00
E02003229,0.00
E02003230,0.00
E02003231,0.00
E02003232,0.00
E02003233,0.00
E02003234,0.00
E02003235,0.00
E02003236,0.00
E02003237,0.00
E02003238,0.00
E02003239,0.00
E02003240,0.00
E02003241,0.00
E02003242,0.00
E02003243,0.00
E02003244,0.00
E02003245,0.00
E02003246,0.00
E02003247,0.00
E02003248,0.00
E02003249,4438.47
E02003250,0.00
E02003251,0.00
E02003252,0.00
E02003253,0.00
E02003254,2538.07
E02003255,138040.23
E02003257,0.00
E02003258,0.00
E02003259,7712.00
E02003260,0.00
E02003261,0.00
E02003262,7575.42
E02003263,0.00
E02003264,0.00
E02003265,0.00
E02003266,0.00
E02003267,0.00
E02003268,155.98
E02003269,0.00
E02003270,9455.89
E02003271,4572.90
E02003272,0.00
E02003273,0.00
E02003274,0.00
E02003275,5410.97
E02003276,3936.43
E02003277,0.00
E02003278,1031.30
E02003279,0.00
E02003280,0.00
E02003281,0.00
E02003282,0.00
E02003283,0.00
E02003284,0.00
E02003285,0.00
E02003286,0.00
E02003287,0.00
E02003288,551.76
E02003289,0.00
E02003290,0.00
E02003291,16430.74
E02003292,0.00
E02003293,0.00
E02003294,0.00
E02003295,0.00
E02003296,0.00
E02003297,0.00
E02003298,0.00
E02003299,0.00
E02003300,0.00
E02003301,15897.25
E02003302,0.00
E02003303,0.00
E02003304,0.00
E02003305,0.00
E02003307,0.00
E02003308,17346.06
E02003309,27420.13
E02003310,218971.12
E02003311,0.00
E02003312,0.00
E02003313,68066.69
E02003314,30138.07
E02003315,0.00
E02003316,0.00
E02003317,0.00
E02003318,0.00
E02003319,0.00
E02003320,0.00
E02003321,0.00
E02003322,0.00
E02003323,0.00
E02003324,45822.19
E02003325,0.00
E02003326,0.00
E02003327,0.00
E02003328,0.00
E02003329,0.00
E02003330,0.00
E02003331,0.00
E02003332,0.00
E02003333,0.00
E02003334,0.00
E02003335,0.00
E02003336,0.00
E02003337,4347.64
E02003338,0.00
E02003339,0.00
E02003340,0.00
E02003341,0.00
E02003342,0.00
E02003343,0.00
E02003344,1793.50
E02003345,0.00
E02003346,0.00
E02003347,0.00
E02003348,0.00
E02003349,0.00
E02003350,0.00
E02003351,0.00
E02003352,0.00
E02003353,0.00
E02003354,0.00
E02003355,14777.53
E02003356,0.00
E02003357,14219.15
E02003358,0.00
E02003359,0.00
E02003360,71333.45
E02003361,0.00
E02003362,0.00
E02003363,0.00
E02003364,0.00
E02003365,0.00
E02003366,0.00
E02003367,0.00
E02003368,6294.53
E02003369,0.00
E02003370,0.00
E02003371,0.00
E02003372,0.00
E02003373,0.00
E02003374,0.00
E02003375,24076.71
E02003376,0.00
E02003377,61373.79
E02003378,0.00
E02003379,0.00
E02003380,0.00
E02003381,0.00
E02003382,0.00
E02003383,0.00
E02003384,0.00
E02003385,4313.42
E02003386,1483.32
E02003387,877.93
E02003388,0.00
E02003389,0.00
E02003390,0.00
E02003391,0.00
E02003392,0.00
E02003393,0.00
E02003394,5977.59
E02003395,11530.82
E02003396,0.00
E02003397,0.00
E02003398,3094.37
E02003399,2370.73
E02003400,0.00
E02003401,0.00
E02003402,0.00
E02003403,0.00
E02003404,0.00
E02003405,55504.00
E02003406,76199.61
E02003407,0.00
E02003408,20157.94
E02003409,0.00
E02003410,6995.97
E02003411,0.00
E02003412,0.00
E02003413,0.00
E02003414,0.00
E02003415,0.00
E02003416,0.00
E02003417,0.00
E02003418,0.00
E02003419,4248.00
E02003420,30566.16
E02003421,0.00
E02003422,658.17
E02003423,0.00
E02003424,2487.59
E02003425,0.00
E02003426,0.00
E02003427,0.00
E02003428,0.00
E02003429,0.00
E02003430,0.00
E02003431,3146.90
E02003432,8166.36
E02003433,0.00
E02003434,2369.61
E02003435,1025.99
E02003436,2082.89
E02003437,0.00
E02003438,0.00
E02003439,0.00
E02003440,0.00
E02003441,0.00
E02003442,0.00
E02003443,0.00
E02003444,26271.80
E02003445,0.00
E02003446,0.00
E02003447,0.00
E02003448,0.00
E02003449,0.00
E02003450,0.00
E02003451,1926.09
E02003452,190.51
E02003453,0.00
E02003454,508.18
E02003455,38207.75
E02003456,0.00
E02003457,0.00
E02003458,69.62
E02003459,10373.99
E02003460,2031.45
E02003461,0.00
E02003462,0.00
E02003463,0.00
E02003464,0.00
E02003465,33673.13
E02003466,0.00
E02003467,0.00
E02003468,2401.30
E02003469,0.00
E02003470,0.00
E02003471,0.00
E02003472,0.00
E02003473,0.00
E02003474,0.00
E02003475,46567.94
E02003476,0.00
E02003477,0.00
E02003478,0.00
E02003479,2668.27
E02003480,0.00
E02003481,73748.82
E02003482,474778.63
E02003483,0.00
E02003484,0.00
E02003485,0.00
E02003486,0.00
E02003487,0.00
E02003488,0.00
E02003489,0.00
E02003490,0.00
E02003491,0.00
E02003492,33.25
E02003493,0.00
E02003494,0.00
E02003495,0.00
E02003496,0.00
E02003497,0.00
E02003498,0.00
E02003499,496.01
E02003500,0.00
E02003501,0.00
E02003502,0.00
E02003503,0.00
E02003504,0.00
E02003505,0.00
E02003506,0.00
E02003507,164.34
E02003508,0.00
E02003509,0.00
E02003510,1860.79
E02003511,2484.08
E02003512,0.00
E02003513,0.00
E02003514,0.00
E02003515,0.00
E02003516,0.00
E02003517,0.00
E02003518,0.00
E02003519,0.00
E02003520,0.00
E02003521,2248.26
E02003522,0.00
E02003523,0.00
E02003524,0.00
E02003525,2785.14
E02003526,0.00
E02003527,0.00
E02003529,1722.13
E02003530,0.00
E02003531,32360.80
E02003532,0.00
E02003533,0.00
E02003534,0.00
E02003535,0.00
E02003536,0.00
E02003537,0.00
E02003538,0.00
E02003539,2701.73
E02003540,0.00
E02003541,0.00
E02003542,0.00
E02003543,0.00
E02003544,0.00
E02003545,0.00
E02003546,0.00
E02003547,0.00
E02003548,287.14
E02003549,0.00
E02003550,0.00
E02003551,50280.46
E02003552,0.00
E02003553,0.00
E02003554,0.00
E02003555,283.11
E02003556,0.00
E02003557,0.00
E02003558,0.00
E02003559,0.00
E02003560,40944.66
E02003561,0.00
E02003562,0.00
E02003563,0.00
E02003564,0.00
E02003565,0.00
E02003566,0.00
E02003567,0.00
E02003568,0.00
E02003569,0.00
E02003570,8903.21
E02003571,0.00
E02003572,0.00
E02003573,0.00
E02003574,0.00
E02003575,0.00
E02003576,0.00
E02003577,8881.48
E02003578,0.00
E02003579,0.00
E02003580,0.00
E02003581,0.00
E02003582,1740.10
E02003583,0.00
E02003584,0.00
E02003585,0.00
E02003586,0.00
E02003587,0.00
E02003588,0.00
E02003589,1471.00
E02003590,0.00
E02003591,0.00
E02003592,0.00
E02003593,0.00
E02003594,0.00
E02003595,0.00
E02003596,348.25
E02003597,0.00
E02003598,0.00
E02003599,0.00
E02003600,0.00
E02003601,0.00
E02003602,0.00
E02003603,0.00
E02003604,31406.74
E02003605,65043.44
E02003606,0.00
E02003607,0.00
E02003608,0.00
E02003609,1426.11
E02003610,0.00
E02003611,0.00
E02003612,0.00
E02003613,0.00
E02003614,0.00
E02003615,0.00
E02003616,0.00
E02003617,0.00
E02003618,364.46
E02003619,0.00
E02003620,0.00
E02003621,0.00
E02003622,0.00
E02003623,102.64
E02003624,0.00
E02003625,0.00
E02003626,0.00
E02003627,0.00
E02003628,0.00
E02003629,0.00
E02003630,0.00
E02003631,0.00
E02003632,0.00
E02003633,149999.70
E02003634,116532.65
E02003635,0.00
E02003636,0.00
E02003637,106081.36
E02003638,0.00
E02003639,0.00
E02003640,0.00
E02003641,0.00
E02003642,0.00
E02003643,18773.00
E02003644,0.00
E02003645,0.00
E02003646,8573.76
E02003647,0.00
E02003648,0.00
E02003649,875.96
E02003650,0.00
E02003651,0.00
E02003652,0.00
E02003653,0.00
E02003654,0.00
E02003655,575.98
E02003656,0.00
E02003657,0.00
E02003658,0.00
E02003659,0.00
E02003660,25090.24
E02003661,0.00
E02003662,0.00
E02003663,0.00
E02003664,0.00
E02003665,0.00
E02003666,0.00
E02003667,0.00
E02003668,0.00
E02003669,0.00
E02003670,0.00
E02003671,0.00
E02003672,4234.58
E02003673,0.00
E02003674,0.00
E02003675,0.00
E02003676,0.00
E02003677,0.00
E02003678,0.00
E02003679,0.00
E02003680,0.00
E02003681,0.00
E02003682,0.00
E02003683,0.00
E02003685,0.00
E02003686,0.00
E02003687,0.00
E02003688,444.08
E02003689,0.00
E02003690,1683.34
E02003691,0.00
E02003692,0.00
E02003693,0.00
E02003694,0.00
E02003695,0.00
E02003696,0.00
E02003697,0.00
E02003698,0.00
E02003699,0.00
E02003701,0.00
E02003702,0.00
E02003703,0.00
E02003704,0.00
E02003705,0.00
E02003706,0.00
E02003707,0.00
E02003708,0.00
E02003709,0.00
E02003710,22985.46
E02003711,0.00
E02003712,0.00
E02003713,0.00
E02003714,1264.51
E02003715,0.00
E02003716,0.00
E02003717,0.00
E02003718,1958.65
E02003719,2878.36
E02003720,0.00
E02003721,193.59
E02003722,0.00
E02003723,0.00
E02003724,1803.73
E02003725,0.00
E02003726,1523.19
E02003727,939.09
E02003728,0.00
E02003729,3821.87
E02003730,6568.98
E02003731,0.00
E02003732,0.00
E02003733,0.00
E02003734,0.00
E02003735,916.50
E02003736,0.00
E02003737,0.00
E02003738,2431.42
E02003739,2647.93
E02003740,0.00
E02003742,33971.91
E02003743,11760.51
E02003744,43315.14
E02003745,16020.70
E02003746,0.00
E02003747,0.00
E02003748,0.00
E02003749,0.00
E02003750,0.00
E02003751,0.00
E02003752,0.00
E02003753,29468.79
E02003754,0.00
E02003755,0.00
E02003756,0.00
E02003757,0.00
E02003758,0.00
E02003759,4694.76
E02003760,0.00
E02003761,0.00
E02003762,21445.53
E02003763,0.00
E02003764,2837.56
E02003765,0.00
E02003766,0.00
E02003767,0.00
E02003768,0.00
E02003769,669.62
E02003770,0.00
E02003771,0.00
E02003772,0.00
E02003773,0.00
E02003774,20298.27
E02003775,0.00
E02003776,0.00
E02003777,0.00
E02003778,0.00
E02003779,1906.33
E02003780,0.00
E02003781,0.00
E02003783,0.00
E02003784,0.00
E02003785,0.00
E02003786,0.00
E02003787,12231.44
E02003788,0.00
E02003789,0.00
E02003790,0.00
E02003791,0.00
E02003792,0.00
E02003793,0.00
E02003794,94827.21
E02003795,0.00
E02003796,0.00
E02003797,0.00
E02003798,0.00
E02003799,0.00
E02003800,0.00
E02003801,0.00
E02003802,0.00
E02003803,3888.33
E02003804,0.00
E02003805,0.00
E02003806,0.00
E02003807,0.00
E02003808,0.00
E02003809,0.00
E02003810,0.00
E02003811,0.00
E02003812,0.00
E02003813,0.00
E02003814,0.00
E02003815,0.00
E02003816,0.00
E02003817,0.00
E02003818,7999.16
E02003819,0.00
E02003820,0.00
E02003821,0.00
E02003822,0.00
E02003823,0.00
E02003824,0.00
E02003825,0.00
E02003826,0.00
E02003827,0.00
E02003828,11370.98
E02003829,89528.21
E02003830,0.00
E02003831,0.00
E02003832,0.00
E02003833,0.00
E02003834,0.00
E02003835,0.00
E02003836,0.00
E02003837,1720.79
E02003838,0.00
E02003839,0.00
E02003840,1468.14
E02003841,0.00
E02003842,0.00
E02003843,0.00
E02003844,0.00
E02003845,3708.88
E02003846,0.00
E02003847,0.00
E02003848,0.00
E02003849,18698.95
E02003850,0.00
E02003851,0.00
E02003852,0.00
E02003853,0.00
E02003854,0.00
E02003855,0.00
E02003856,35453.53
E02003857,0.00
E02003858,319.87
E02003859,837.12
E02003860,0.00
E02003861,0.00
E02003862,0.00
E02003863,0.00
E02003864,0.00
E02003865,1024.25
E02003866,0.00
E02003867,0.00
E02003868,15087.84
E02003869,0.00
E02003870,0.00
E02003871,0.00
E02003872,0.00
E02003873,0.00
E02003874,0.00
E02003875,66.63
E02003876,0.00
E02003877,0.00
E02003878,10795.49
E02003879,0.00
E02003880,0.00
E02003881,0.00
E02003882,0.00
E02003883,0.00
E02003884,366.21
E02003885,0.00
E02003886,9069.31
E02003887,0.00
E02003888,0.00
E02003889,256.20
E02003890,0.00
E02003891,0.00
E02003892,0.00
E02003893,0.00
E02003894,0.00
E02003895,0.00
E02003896,0.00
E02003897,0.00
E02003898,0.00
E02003899,0.00
E02003900,0.00
E02003901,2065.95
E02003902,0.00
E02003903,699.48
E02003904,0.00
E02003905,0.00
E02003906,0.00
E02003907,0.00
E02003908,0.00
E02003909,0.00
E02003910,0.00
E02003911,0.00
E02003912,0.00
E02003913,0.00
E02003914,0.00
E02003915,0.00
E02003916,0.00
E02003917,0.00
E02003918,44076.37
E02003919,0.00
E02003920,0.00
E02003921,0.00
E02003922,6855.06
E02003923,0.00
E02003924,0.00
E02003925,0.00
E02003926,414.92
E02003927,0.00
E02003928,0.00
E02003929,0.00
E02003930,0.00
E02003931,0.00
E02003932,559.04
E02003933,0.00
E02003934,634.90
E02003935,0.00
E02003936,1568.95
E02003937,0.00
E02003938,0.00
E02003939,0.00
E02003940,0.00
E02003941,0.00
E02003942,0.00
E02003943,0.00
E02003944,4496.32
E02003945,0.00
E02003946,0.00
E02003947,898.46
E02003948,0.00
E02003949,0.00
E02003950,1576.28
E02003951,1677.42
E02003952,2449.99
E02003953,39029.46
E02003954,0.00
E02003955,0.00
E02003956,0.00
E02003957,0.00
E02003958,0.00
E02003959,0.00
E02003960,0.00
E02003961,3604.78
E02003962,0.00
E02003963,0.00
E02003964,0.00
E02003965,0.00
E02003966,0.00
E02003967,189.98
E02003968,0.00
E02003969,0.00
E02003970,0.00
E02003971,6461.30
E02003972,0.00
E02003973,876.99
E02003974,0.00
E02003975,0.00
E02003976,0.00
E02003977,1110.46
E02003978,0.00
E02003979,0.00
E02003980,0.00
E02003981,0.00
E02003982,0.00
E02003983,0.00
E02003984,967.10
E02003985,0.00
E02003986,0.00
E02003987,10003.22
E02003988,0.00
E02003989,0.00
E02003990,191.55
E02003991,0.00
E02003992,0.00
E02003993,29482.02
E02003994,0.00
E02003995,0.00
E02003996,0.00
E02003997,2412.31
E02003998,0.00
E02003999,650.50
E02004000,0.00
E02004001,0.00
E02004002,0.00
E02004003,0.00
E02004004,0.00
E02004005,0.00
E02004006,0.00
E02004007,565.96
E02004008,0.00
E02004009,0.00
E02004010,2648.90
E02004011,2847.22
E02004012,0.00
E02004013,0.00
E02004014,0.00
E02004015,1964.36
E02004016,471.80
E02004017,4388.20
E02004018,169.48
E02004019,0.00
E02004020,0.00
E02004021,0.00
E02004022,38.44
E02004023,0.00
E02004024,2437.04
E02004025,667.80
E02004026,77.21
E02004027,0.00
E02004028,0.00
E02004029,825.83
E02004030,0.00
E02004031,11895.72
E02004032,0.00
E02004033,15025.45
E02004034,17131.62
E02004035,2698.76
E02004036,727.52
E02004037,220.62
E02004038,0.00
E02004039,2616.45
E02004040,2590.02
E02004041,0.00
E02004043,0.00
E02004044,0.00
E02004045,47277.67
E02004046,0.00
E02004047,0.00
E02004048,0.00
E02004049,0.00
E02004050,0.00
E02004051,151695.85
E02004052,4656.71
E02004053,911.67
E02004054,132489.08
E02004055,0.00
E02004056,0.00
E02004057,0.00
E02004058,0.00
E02004059,0.00
E02004060,0.00
E02004061,2345.04
E02004062,0.00
E02004063,0.00
E02004064,0.00
E02004065,0.00
E02004066,0.00
E02004067,0.00
E02004068,654.87
E02004069,0.00
E02004070,0.00
E02004071,271.57
E02004072,0.00
E02004073,742.66
E02004074,402.36
E02004075,0.00
E02004076,0.00
E02004077,0.00
E02004078,0.00
E02004080,0.00
E02004081,672.20
E02004082,63685.81
E02004083,0.00
E02004084,0.00
E02004085,11525.77
E02004086,0.00
E02004087,0.00
E02004088,0.00
E02004089,0.00
E02004090,4020.47
E02004091,423.23
E02004092,0.00
E02004093,0.00
E02004094,0.00
E02004095,0.00
E02004096,0.00
E02004097,0.00
E02004098,381.76
E02004100,508.40
E02004102,0.00
E02004103,0.00
E02004104,0.00
E02004105,0.00
E02004106,0.00
E02004108,459.90
E02004109,0.00
E02004110,0.00
E02004111,0.00
E02004112,0.00
E02004113,1012.99
E02004114,0.00
E02004115,0.00
E02004116,0.00
E02004117,0.00
E02004118,0.00
E02004119,799.81
E02004120,3159.01
E02004121,0.00
E02004122,0.00
E02004123,0.00
E02004124,0.00
E02004125,0.00
E02004126,0.00
E02004128,0.00
E02004129,0.00
E02004130,0.00
E02004131,0.00
E02004132,0.00
E02004133,1757.55
E02004134,59262.61
E02004135,0.00
E02004136,0.00
E02004137,0.00
E02004138,433.22
E02004139,0.00
E02004140,0.00
E02004141,0.00
E02004142,0.00
E02004143,0.00
E02004144,0.00
E02004145,0.00
E02004146,0.00
E02004147,0.00
E02004148,0.00
E02004149,0.00
E02004150,0.00
E02004151,0.00
E02004152,0.00
E02004153,0.00
E02004154,0.00
E02004155,0.00
E02004156,0.00
E02004157,0.00
E02004158,0.00
E02004159,14438.53
E02004160,0.00
E02004161,0.00
E02004162,3857.60
E02004163,310.94
E02004164,0.00
E02004165,0.00
E02004166,1730.86
E02004167,0.00
E02004168,0.00
E02004169,0.00
E02004170,0.00
E02004171,0.00
E02004172,0.00
E02004173,0.00
E02004174,0.00
E02004175,0.00
E02004176,0.00
E02004177,0.00
E02004178,0.00
E02004179,0.00
E02004180,27902.39
E02004181,0.00
E02004182,0.00
E02004183,0.00
E02004184,0.00
E02004185,0.00
E02004186,0.00
E02004187,0.00
E02004188,0.00
E02004189,0.00
E02004190,6878.78
E02004191,0.00
E02004192,0.00
E02004193,0.00
E02004194,0.00
E02004195,0.00
E02004196,0.00
E02004197,0.00
E02004198,0.00
E02004199,0.00
E02004200,0.00
E02004201,0.00
E02004202,0.00
E02004203,0.00
E02004204,0.00
E02004205,0.00
E02004206,0.00
E02004207,6821.09
E02004208,0.00
E02004209,0.00
E02004210,0.00
E02004211,0.00
E02004212,0.00
E02004213,595.65
E02004214,0.00
E02004215,0.00
E02004216,0.00
E02004217,75.70
E02004218,0.00
E02004219,0.00
E02004220,0.00
E02004221,0.00
E02004222,0.00
E02004223,0.00
E02004224,0.00
E02004225,0.00
E02004226,0.00
E02004227,2619.49
E02004228,0.00
E02004229,327.34
E02004230,0.00
E02004231,0.00
E02004232,0.00
E02004233,0.00
E02004234,138.34
E02004235,0.00
E02004236,0.00
E02004237,0.00
E02004238,0.00
E02004239,10070.23
E02004240,0.00
E02004241,1041.05
E02004242,0.00
E02004243,3455.18
E02004244,0.00
E02004245,0.00
E02004246,0.00
E02004247,2325.60
E02004248,0.00
E02004249,0.00
E02004250,0.00
E02004251,0.00
E02004252,7620.23
E02004253,0.00
E02004254,0.00
E02004255,5100.87
E02004256,5685.08
E02004257,0.00
E02004258,0.00
E02004259,0.00
E02004260,0.00
E02004261,90.74
E02004262,0.00
E02004263,0.00
E02004264,0.00
E02004265,0.00
E02004266,37955.39
E02004267,0.00
E02004268,0.00
E02004269,8378.25
E02004270,229.20
E02004271,4222.85
E02004272,443.38
E02004273,0.00
E02004274,0.00
E02004275,0.00
E02004276,0.00
E02004277,2846.63
E02004278,0.00
E02004279,0.00
E02004280,0.00
E02004281,0.00
E02004282,0.00
E02004283,0.00
E02004284,0.00
E02004285,0.00
E02004286,0.00
E02004287,0.00
E02004288,0.00
E02004289,0.00
E02004290,0.00
E02004291,0.00
E02004292,0.00
E02004293,0.00
E02004294,0.00
E02004295,0.00
E02004296,0.00
E02004297,0.00
E02004298,0.00
E02004299,0.00
E02004300,9.27
E02004301,0.00
E02004302,1548.94
E02004303,0.00
E02004304,0.00
E02004305,0.00
E02004306,3078.09
E02004307,0.00
E02004308,5501.18
E02004309,0.00
E02004310,0.00
E02004311,0.00
E02004312,0.00
E02004313,0.00
E02004314,0.00
E02004315,0.00
E02004316,0.00
E02004317,0.00
E02004318,50344.76
E02004319,0.00
E02004320,0.00
E02004321,0.00
E02004322,0.00
E02004323,0.00
E02004324,2006.82
E02004325,0.00
E02004326,75.78
E02004327,0.00
E02004328,0.00
E02004329,0.00
E02004330,0.00
E02004331,0.00
E02004332,0.00
E02004333,0.00
E02004334,0.00
E02004335,0.00
E02004336,0.00
E02004337,0.00
E02004338,0.00
E02004339,0.00
E02004340,0.00
E02004341,0.00
E02004342,0.00
E02004343,0.00
E02004344,50749.69
E02004345,0.00
E02004346,0.00
E02004347,0.00
E02004348,219.86
E02004349,0.00
E02004350,534.09
E02004351,0.00
E02004352,0.00
E02004353,0.00
E02004354,0.00
E02004355,0.00
E02004356,0.00
E02004357,0.00
E02004358,0.00
E02004359,21756.03
E02004361,0.00
E02004362,0.00
E02004363,0.00
E02004364,0.00
E02004365,0.00
E02004366,0.00
E02004367,0.00
E02004368,0.00
E02004369,0.00
E02004370,0.00
E02004371,0.00
E02004372,0.00
E02004373,0.00
E02004374,0.00
E02004375,0.00
E02004376,0.00
E02004377,5324.96
E02004378,0.00
E02004379,1361.30
E02004380,13663.48
E02004381,2734.44
E02004382,52.41
E02004383,0.00
E02004384,0.00
E02004385,0.00
E02004386,0.00
E02004387,0.00
E02004388,0.00
E02004389,0.00
E02004390,0.00
E02004391,0.00
E02004392,0.00
E02004393,0.00
E02004394,0.00
E02004395,0.00
E02004396,375.81
E02004397,0.00
E02004398,2070.74
E02004399,18805.32
E02004400,16320.28
E02004401,11610.73
E02004402,18420.55
E02004403,0.00
E02004404,0.00
E02004405,0.00
E02004406,0.00
E02004407,0.00
E02004408,0.00
E02004409,0.00
E02004410,0.00
E02004411,9090.98
E02004412,0.00
E02004413,0.00
E02004414,162.32
E02004415,5284.30
E02004416,4222.33
E02004417,0.00
E02004418,0.00
E02004419,0.00
E02004420,161.08
E02004421,0.00
E02004422,0.00
E02004423,0.00
E02004424,0.00
E02004425,0.00
E02004426,0.00
E02004427,0.00
E02004428,0.00
E02004429,0.00
E02004430,0.00
E02004431,0.00
E02004432,0.00
E02004433,6155.13
E02004434,0.00
E02004435,0.00
E02004436,0.00
E02004437,0.00
E02004438,0.00
E02004439,0.00
E02004440,0.00
E02004441,0.00
E02004442,0.00
E02004443,0.00
E02004444,0.00
E02004445,0.00
E02004446,161.24
E02004447,0.00
E02004448,0.00
E02004449,0.00
E02004450,0.00
E02004451,0.00
E02004452,0.00
E02004453,0.00
E02004454,0.00
E02004455,0.00
E02004456,0.00
E02004457,0.00
E02004458,0.00
E02004459,0.00
E02004460,0.00
E02004461,0.00
E02004462,0.00
E02004463,0.00
E02004464,0.00
E02004465,0.00
E02004466,0.00
E02004467,0.00
E02004468,0.00
E02004469,0.00
E02004470,0.00
E02004471,226.19
E02004472,0.00
E02004473,0.00
E02004474,0.00
E02004475,0.00
E02004476,0.00
E02004477,0.00
E02004478,0.00
E02004479,0.00
E02004480,0.00
E02004481,0.00
E02004482,0.00
E02004483,0.00
E02004484,0.00
E02004485,2877.34
E02004486,0.00
E02004487,0.00
E02004488,0.00
E02004489,44597.43
E02004490,0.00
E02004491,0.00
E02004492,39950.74
E02004493,10281.86
E02004494,8180.93
E02004495,891.59
E02004496,0.00
E02004497,0.00
E02004498,0.00
E02004499,0.00
E02004500,1985.79
E02004501,6137.07
E02004502,0.00
E02004503,0.00
E02004504,0.00
E02004505,0.00
E02004506,0.00
E02004507,0.00
E02004508,0.00
E02004509,0.00
E02004512,10262.78
E02004513,0.00
E02004514,0.00
E02004515,0.00
E02004516,0.00
E02004517,0.00
E02004518,0.00
E02004519,0.00
E02004520,0.00
E02004521,0.00
E02004522,296.14
E02004523,0.00
E02004524,0.00
E02004525,0.00
E02004526,264.88
E02004527,5653.89
E02004528,0.00
E02004529,0.00
E02004530,0.00
E02004531,0.00
E02004532,0.00
E02004533,0.00
E02004534,70089.06
E02004535,791.48
E02004536,0.00
E02004537,0.00
E02004538,0.00
E02004539,1201.96
E02004540,0.00
E02004541,0.00
E02004542,0.00
E02004543,0.00
E02004544,0.00
E02004545,58291.10
E02004546,0.00
E02004547,15941.61
E02004548,0.00
E02004549,0.00
E02004550,0.00
E02004551,0.00
E02004552,0.00
E02004553,0.00
E02004554,0.00
E02004555,0.00
E02004556,0.00
E02004557,2125.21
E02004558,4990.78
E02004559,0.00
E02004560,0.00
E02004561,0.00
E02004562,0.00
E02004563,0.00
E02004564,0.00
E02004565,0.00
E02004566,0.00
E02004567,0.00
E02004568,0.00
E02004569,11767.63
E02004570,0.00
E02004571,0.00
E02004572,0.00
E02004573,0.00
E02004574,1630.83
E02004575,5703.29
E02004576,0.00
E02004577,0.00
E02004578,0.00
E02004579,866.65
E02004580,0.00
E02004581,27498.92
E02004582,0.00
E02004583,1371.18
E02004584,0.00
E02004585,0.00
E02004586,0.00
E02004587,0.00
E02004588,3238.50
E02004589,656.48
E02004590,0.00
E02004591,0.00
E02004592,0.00
E02004593,0.00
E02004594,0.00
E02004595,0.00
E02004596,0.00
E02004597,0.00
E02004598,0.00
E02004599,0.00
E02004600,0.00
E02004601,0.00
E02004602,0.00
E02004603,0.00
E02004604,0.00
E02004605,0.00
E02004606,0.00
E02004607,0.00
E02004608,0.00
E02004609,0.00
E02004610,0.00
E02004611,0.00
E02004612,0.00
E02004613,0.00
E02004614,4365.85
E02004615,9743.20
E02004616,3690.75
E02004617,0.00
E02004618,0.00
E02004619,0.00
E02004620,0.00
E02004621,0.00
E02004622,0.00
E02004623,0.00
E02004624,0.00
E02004625,520.83
E02004626,0.00
E02004627,0.00
E02004628,0.00
E02004629,0.00
E02004630,0.00
E02004631,1923.84
E02004632,0.00
E02004633,0.00
E02004634,0.00
E02004635,0.00
E02004636,0.00
E02004637,6975.65
E02004638,0.00
E02004639,2037.63
E02004640,0.00
E02004641,0.00
E02004642,0.00
E02004643,0.00
E02004644,0.00
E02004645,0.00
E02004646,0.00
E02004647,0.00
E02004648,0.00
E02004649,0.00
E02004650,1744.63
E02004651,0.00
E02004652,0.00
E02004653,0.00
E02004654,0.00
E02004655,0.00
E02004656,2411.13
E02004657,0.00
E02004658,0.00
E02004659,0.00
E02004660,218.16
E02004661,0.00
E02004662,0.00
E02004663,0.00
E02004664,0.00
E02004665,0.00
E02004666,7774.42
E02004667,0.00
E02004668,0.00
E02004669,0.00
E02004670,0.00
E02004671,0.00
E02004672,0.00
E02004673,0.00
E02004674,40364.17
E02004675,463.94
E02004676,0.00
E02004677,0.00
E02004678,0.00
E02004679,0.00
E02004680,0.00
E02004681,0.00
E02004682,17347.49
E02004683,37273.60
E02004684,0.00
E02004685,0.00
E02004686,0.00
E02004687,0.00
E02004688,2932.66
E02004689,610.98
E02004690,0.00
E02004691,0.00
E02004692,0.00
E02004693,0.00
E02004694,39.93
E02004695,0.00
E02004696,452.74
E02004697,0.00
E02004698,0.00
E02004699,0.00
