MSOA,index-of-transport-accesibility,chargepoints
E02005940,0,0.01
E02005941,0,0.02
E02005942,0,0.04
E02005943,0,0.00
E02005944,0,0.00
E02005945,0,0.03
E02005946,0,0.01
E02005947,0,0.06
E02005948,0,0.03
E02005949,0,0.00
E02005950,0,0.02
E02005951,0,0.01
E02005952,0,0.01
E02005953,0,0.01
E02005954,0,0.00
E02005955,0,0.06
E02005956,0,0.02
E02005957,0,0.01
