MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02005028,"Temple Hill & Marshes",0,437.0,2713.53,15.649,3,0,52150.13,0.00,129319.56,0
E02005029,"Ebbsfleet & Greenhithe",0,294.0,4099.34,37.494,4,0,0.00,5644.60,0.00,0
E02005030,"Central Dartford & West Hill",0,1110.0,3574.71,68.456,4,0,0.00,5190.78,0.00,0
E02005031,"Swanscombe",0,123.0,314.69,16.668,1,0,0.00,0.00,0.00,1.78
E02005032,"Newtown",0,640.0,329.74,16.638,0,0,0.00,0.00,0.00,0
E02005033,"Stone & Crossways",0,271.0,14280.06,20.842,9,0,34577.56,254.83,75427.98,0
E02005034,"Heath",0,640.0,108.92,8.045,0,0,0.00,0.00,0.00,0
E02005035,"Brent & Fleet Estate",0,640.0,1968.84,18.747,1,0,0.00,0.00,0.00,0
E02005036,"Tree Estate",0,640.0,463.03,9.446,0,0,0.00,0.00,0.00,0
E02005037,"Joydens Wood",0,1017.0,651.84,21.420,2,0,0.00,0.00,0.00,0
E02005038,"Wilmington & Hawley",0,848.0,898.85,22.360,4,0,0.00,0.00,0.00,0
E02005039,"Bean",0,725.0,560.57,22.172,0,0,0.00,0.00,0.00,0
E02005040,"Longfield",0,464.0,620.25,47.042,0,0,0.00,2340.36,0.00,0
