MSOA,index-of-transport-accesibility,chargepoints
E02005782,1.0,0.01
E02005783,0.374,0.00
E02005784,0.278,0.00
E02005785,0.312,0.00
E02005786,0.311,0.01
E02005787,0.324,0.01
