MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02004392,"Robertsbridge",0,257.0,1876.89,49.319,1,0,0.00,0.00,0.00,2.42
E02004393,"Northiam",0,256.0,1705.06,26.176,0,0,0.00,3240.41,0.00,0.28
E02004394,"Burwash",0,517.0,1273.38,34.382,0,0,0.00,0.00,0.00,0.83
E02004395,"Rye & Winchelsea",0,206.0,3389.10,31.487,0,0,0.00,2173.37,0.00,9.38
E02004396,"Westfield",0,517.0,405.00,21.187,0,0,0.00,0.00,375.81,1.46
E02004397,"Battle & Catsfield",0,230.0,2049.39,32.955,0,0,0.00,1428.88,0.00,1.33
E02004398,"Bexhill North & Sidley",0,191.0,834.35,13.141,0,0,0.00,1690.08,2070.74,4.48
E02004399,"Bexhill East & Pebsham",0,129.0,866.72,6.375,0,0,0.00,5944.89,18805.32,0.18
E02004400,"Collington",0,203.0,1953.99,29.521,0,0,0.00,0.00,16320.28,7.02
E02004401,"Kewhurst",0,160.0,477.15,21.298,0,0,0.00,0.00,11610.73,0.34
E02004402,"Bexhill Central",0,191.0,1189.90,29.982,0,0,0.00,3401.95,18420.55,0.9
