MSOA,Name,index-of-transport-accesibility,chargepoints
E02003732,"Littleport",0,0
E02003733,"Little Downham & Sutton",0,0
E02003734,"North Ely",0,2
E02003735,"South Ely",0,7
E02003736,"Haddenham",0,1
E02003737,"Soham",0,0
E02003738,"Isleham",0,0
E02003739,"Burwell",0,0
E02003740,"Swaffham & Bottisham",0,1
E02006825,"Dullingham & Cheveley",0,0
