MSOA,index-of-transport-accesibility,chargepoints
E02002633,0.12,0.00
E02002634,0.106,0.00
E02002635,0.068,0.00
E02002636,0.095,0.00
E02002637,0.079,0.00
E02002638,0.075,0.01
E02002639,0.134,0.00
E02002640,0.084,0.00
E02002641,0.108,0.00
E02002642,0.074,0.01
E02002643,0.099,0.00
E02002644,0.145,0.00
E02002645,0.086,0.00
E02002646,0.224,0.03
E02002647,0.103,0.00
E02002648,0.127,0.00
E02002649,0.077,0.01
E02002650,0.152,0.00
E02002651,0.084,0.00
