E02002684	Bridlington North & Bempton
E02002685	Bridlington East & Flamborough
E02002686	Bridlington West
E02002687	Bridlington Central
E02002688	Bridlington Hilderthorpe
E02002689	Burton Agnes
E02002691	Driffield West & Huggate
E02002692	Stamford Bridge & Sutton Upon Derwent
E02002693	Skipsea
E02002694	Pocklington
E02002695	Hornsea
E02002696	Cherry Burton
E02002697	Leven & Tickton
E02002698	Market Weighton
E02002699	Molescroft
E02002700	Beverley North
E02002701	Holme
E02002702	Beverley South
E02002703	Walkington
E02002704	Aldbrough & Sproatley
E02002705	Cottingham West
E02002706	Cottingham East
E02002707	South Cave
E02002708	Cottingham South & North Ella
E02002709	Gilberdyke & North Cave
E02002710	Willerby
E02002711	Kirk Ella
E02002712	Hedon & Preston
E02002714	Withernsea West & Keyingham
E02002715	Brough
E02002716	Burstwick & Thorngumbald
E02002717	Hessle East & Anlaby South
E02002718	North Ferriby & Swanland
E02002719	Hessle West
E02002720	Howden South & Goole North
E02002721	Howden North
E02002722	Withernsea East & Patrington
E02002723	Goole West
E02002724	Goole East
E02002725	Snaith
E02006814	Anlaby Common
E02006891	Driffield East & Nafferton
E02006892	Driffield Central
