MSOA,index-of-transport-accesibility,chargepoints
E02003987,0.654,0.02
E02003988,0.62,0.01
E02003989,0.316,0.00
E02003990,0.24,0.02
E02003991,0.454,0.00
E02003992,0.27,0.05
E02003993,0.449,0.00
E02003994,0.209,0.01
E02003995,0.264,0.01
E02003996,0.22,0.03
E02003997,0.271,0.00
E02003998,0.382,0.00
E02003999,0.284,0.01
