MSOA,index-of-transport-accesibility,chargepoints
E02001327,0.208,0.00
E02001328,0.223,0.00
E02001329,0.194,0.00
E02001330,0.344,0.01
E02001331,0.283,0.01
E02001332,0.03,0.00
E02001333,0.258,0.02
E02001334,0.251,0.00
E02001335,0.193,0.02
E02001336,0.282,0.00
E02001337,0.307,0.00
E02001338,0.237,0.00
E02001339,0.202,0.00
E02001340,0.254,0.00
E02001341,0.228,0.00
E02001342,0.2,0.00
E02001343,0.417,0.00
E02001344,0.121,0.00
E02001345,0.132,0.01
E02001346,0.195,0.00
