MSOA,index-of-transport-accesibility,chargepoints
E02002515,0.123,0.01
E02002516,0.122,0.00
E02002517,0.107,0.02
E02002518,0.114,0.01
E02002519,0.076,0.00
E02002520,0.202,0.02
E02002521,0.157,0.00
E02002523,0.116,0.00
E02002524,0.13,0.00
E02002525,0.23,0.00
E02002526,0.226,0.01
E02002527,0.152,0.01
E02002529,0.149,0.01
E02002530,0.128,0.00
E02002532,0.172,0.03
E02002533,0.115,0.00
E02002534,0.113,0.01
E02006812,0.332,0.00
E02006910,0.129,0.00
