E02006008	Shifnal
E02006009	Cosford & Albrighton
E02006010	Much Wenlock & Broseley
E02006011	Bridgnorth West
E02006012	Bridgnorth East
E02006013	Alveley
E02006014	Highley & Ditton Priors
E02006015	Whitchurch
E02006016	Woore
E02006017	Ellesmere
E02006018	Market Drayton
E02006019	Wem
E02006020	Hinstock & Hodnet
E02006021	Baschurch
E02006022	Shawbury & Weston
E02006023	Gobowen
E02006024	Oswestry East
E02006025	Oswestry West
E02006026	Ruyton-XI-Towns
E02006027	Trefonen & Pant
E02006028	Bomere Heath & Montford Bridge
E02006029	Shrewsbury Harlescott Grange
E02006030	Shrewsbury Harlescott & Sundorne
E02006031	Shrewsbury Greenfields
E02006032	Shrewsbury Monkmoor
E02006033	Shrewsbury Town
E02006034	Shrewsbury Copthorne & Bowbrook
E02006035	Shrewsbury London Road
E02006036	Shrewsbury Sutton & Coleham
E02006037	Shrewsbury Meole & Kingsland
E02006038	Bayston Hill & Atcham
E02006039	Hanwood
E02006040	Cressage
E02006041	Bishop's Castle
E02006042	Church Stretton
E02006043	Craven Arms & Broadstone
E02006044	Clun & Bucknell
E02006045	Ludlow Town
E02006046	Cleobury Mortimer
