MSOA,index-of-transport-accesibility,chargepoints
E02006721,0,0.01
E02006722,0,0.00
E02006723,0,0.00
E02006724,0,0.00
E02006725,0,0.00
E02006726,0,0.01
E02006727,0,0.01
E02006728,0,0.00
E02006729,0,0.00
E02006730,0,0.01
E02006731,0,0.02
E02006732,0,0.00
E02006733,0,0.00
