MSOA,index-of-transport-accesibility,chargepoints
E02002574,0.222,0.00
E02002575,0.1,0.00
E02002576,0.192,0.00
E02002577,0.001,0.00
E02002578,0.19,0.00
E02002579,0.206,0.00
E02002580,0.332,0.12
E02002581,0.265,0.00
E02002582,0.162,0.01
E02002583,0.204,0.00
E02002584,0.163,0.01
E02002585,0.155,0.06
E02002586,0,0.01
E02002587,0.116,0.00
E02002588,0.099,0.00
E02002589,0.139,0.00
