MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02003172,"Kinson East",0,140.0,924.26,13.902,5,0,0.00,4414.84,0.00,1.507
E02003173,"Kinson West",0,243.0,979.04,24.844,1,0,0.00,1547.83,0.00,0.427
E02003174,"Northbourne",0,72.0,0.00,16.805,0,0,0.00,0.00,0.00,1.485
E02003175,"Throop & Muscliffe",0,203.0,239.96,15.225,0,0,0.00,0.00,0.00,0.155
E02003176,"West Howe",0,140.0,122.09,10.984,0,0,0.00,1348.66,0.00,0.596
E02003177,"Moordown",0,175.0,155.62,16.666,0,0,0.00,1513.83,0.00,0.28
E02003178,"East Howe & Ensbury Park",0,243.0,323.24,15.727,0,0,0.00,3.92,0.00,0.106
E02003179,"Townsend & Strouden",0,100.0,2880.12,12.769,1,0,0.00,14376.85,0.00,0.11
E02003180,"Winton",0,243.0,600.14,25.482,2,0,0.00,3548.49,0.00,2.054
E02003181,"Queens Park",0,203.0,113.46,16.737,0,0,0.00,0.00,0.00,0.426
E02003182,"Littledown",0,384.0,4272.75,17.602,7,0,0.00,10876.18,0.00,0.061
E02003183,"Talbot & Branksome Woods",0,300.0,5.03,18.403,0,0,0.00,0.00,0.00,0.052
E02003184,"Charminster",0,287.0,0.00,13.196,0,0,0.00,0.00,0.00,1.083999
E02003185,"Iford",0,224.0,201.44,22.220,0,0,0.00,0.00,0.00,1.034
E02003186,"Springbourne & Queen's Park",0,226.0,288.51,8.609,0,0,0.00,318.45,0.00,1.675
E02003187,"Boscombe East",0,323.0,99.71,16.280,0,0,0.00,0.00,0.00,1.969
E02003188,"Central Bournemouth",0,200.0,2504.37,8.488,5,0,0.00,10187.75,0.00,20.306974
E02003189,"Southbourne West",0,257.0,110.32,26.924,1,0,0.00,445.95,0.00,1.592
E02003190,"Boscombe West",0,165.0,886.79,7.889,2,0,0.00,1581.42,169.43,4.124453
E02003191,"East Southbourne & Hengistbury Head",0,158.0,1959.68,27.000,0,0,0.00,0.00,0.00,0.328
E02003192,"East Cliff",0,507.0,2577.84,43.008,3,0,0.00,3107.79,0.00,12.674726
E02003194,"Merley",0,606.0,398.77,14.244,0,0,0.00,0.00,0.00,0.472229
E02003195,"Bearwood",0,686.0,708.61,9.632,1,0,0.00,0.00,0.00,0
E02003196,"Broadstone",0,655.0,553.47,63.418,0,0,0.00,422.12,0.00,1.334
E02003197,"Canford Heath West",0,439.0,1349.51,30.784,0,0,0.00,4319.08,0.00,0
E02003198,"Canford Heath East",0,322.0,677.28,15.638,0,0,0.00,649.31,707.25,3.996
E02003199,"Creekmoor",0,306.0,2977.17,23.121,2,0,0.00,8781.95,0.00,15.934
E02003200,"Rossmore",0,507.0,599.00,40.018,0,0,0.00,0.00,1258.25,0
E02003201,"Newtown",0,692.0,1719.74,18.575,2,0,0.00,9835.89,2586.70,2.983115
E02003202,"Branksome East",0,346.0,1885.94,12.105,5,0,0.00,10428.85,1130.90,0.882
E02003203,"Branksome West",0,422.0,1233.86,12.766,3,0,0.00,1395.84,0.00,2.514
E02003204,"Oakdale East",0,692.0,888.54,25.611,4,0,0.00,1676.56,0.00,7.337
E02003205,"Oakdale West",0,270.0,1726.17,9.099,1,0,0.00,2153.96,6191.06,2.108
E02003206,"Penn Hill",0,364.0,267.55,35.975,2,0,0.00,1964.56,0.00,3.490123
E02003207,"Hamworthy West",0,300.0,448.33,10.211,0,0,0.00,1919.47,0.00,0.117004
E02003208,"Poole Town",0,261.0,6918.82,35.559,4,0,3460.92,17909.54,0.00,55.455
E02003209,"Hamworthy East",0,149.0,2279.60,6.900,0,0,0.00,495.87,1108.00,38.852
E02003210,"Parkstone",0,714.0,709.45,65.098,0,0,0.00,336.25,0.00,13.867279
E02003211,"Branksome Park",0,625.0,2867.72,46.840,0,0,0.00,5750.90,0.00,5.766321
E02004236,"Burton & Airport",0,825.0,3910.33,20.993,1,0,0.00,110.54,0.00,0
E02004237,"Jumpers Common & Fairmile",0,361.0,95.81,17.966,0,0,0.00,0.00,0.00,7.826
E02004238,"Highcliffe & Walkford",0,361.0,1489.34,24.575,0,0,0.00,658.73,0.00,4.158679
E02004239,"West Highcliffe",0,361.0,3269.09,19.083,0,0,0.00,6947.94,10070.23,4.811
E02004240,"Somerford",0,361.0,2286.00,17.314,2,0,0.00,6552.51,0.00,4.01039
E02004241,"Christchurch Town",0,361.0,2759.17,66.185,3,0,0.00,3201.81,1041.05,12.374
E02004242,"Mudeford",0,361.0,1699.15,17.780,0,0,0.00,0.00,0.00,3.422
E02006883,"Westbourne",0,442.0,610.41,27.779,0,0,0.00,1110.86,0.00,2.067
E02006885,"West Cliff",0,81.0,960.04,6.420,1,0,0.00,0.00,0.00,9.871598
