E02006287	Yoxford
E02006288	Framlingham & Hacheston
E02006289	Saxmundham & Coldfair Green
E02006290	Leiston & Aldeburgh
E02006291	Wickham Market & Melton
E02006292	Westerfield
E02006293	Rendlesham
E02006294	Woodbridge
E02006295	Kesgrave West & Rushmere
E02006296	Kesgrave East & Martlesham
E02006297	Bixley
E02006298	Trimley & Kirton
E02006299	Felixstowe East
E02006300	Felixstowe West
E02006301	Felixstowe Seafront
E02006302	Gunton East
E02006303	Gunton West
E02006304	Oulton
E02006305	Lowestoft Central
E02006306	Normanston & Oulton Broad East
E02006307	Oulton Broad West
E02006308	Lowestoft Harbour & Kirkley
E02006309	Pakefield North
E02006310	Carlton Colville
E02006311	Beccles
E02006312	Worlingham & Barnby
E02006313	Pakefield South & Kessingland
E02006314	Bungay & the Saints
E02006315	Southwold
E02006316	Halesworth & Wangford
