MSOA,index-of-transport-accesibility,chargepoints
E02005240,0.249,0.00
E02005241,0.189,0.01
E02005242,0.209,0.01
E02005243,0.209,0.03
E02005244,0.21,0.00
E02005245,0.141,0.00
E02005246,0.158,0.00
E02005247,0.141,0.00
E02005248,0.198,0.00
E02005249,0.14,0.01
E02005250,0.157,0.01
E02005251,0.096,0.00
E02005252,0.164,0.00
