E02000002	Marks Gate
E02000003	Chadwell Heath East
E02000004	Eastbrookend
E02000005	Becontree Heath
E02000007	Central Park & Frizlands Lane
E02000008	Becontree East
E02000009	Becontree West
E02000010	Dagenham North
E02000011	Dagenham Eastbrook
E02000012	Longbridge & Barking Park
E02000013	Becontree South
E02000014	Dagenham Central
E02000015	Old Dagenham Park & Village
E02000016	Barking Central
E02000017	Barking East
E02000018	Mayesbrook Park & Rippleside
E02000019	Goresbrook & Scrattons Farm
E02000020	Creekmouth & Barking Riverside
E02000021	Rylands Estate & Dagenham Dock
E02000022	Gascoigne Estate & Roding Riverside
E02000023	Thames View
E02006799	Becontree North
