MSOA,index-of-transport-accesibility,chargepoints
E02005742,0.447,0.01
E02005743,0.232,0.05
E02005744,0.397,0.03
E02005745,0.335,0.00
E02005746,0.329,0.01
E02005747,0.239,0.01
E02005748,0.221,0.00
E02005749,0.292,0.00
