MSOA,index-of-transport-accesibility,chargepoints
E02002615,0.188,0.00
E02002616,0.138,0.00
E02002617,0.167,0.00
E02002618,0.127,0.00
E02002619,0.129,0.00
E02002620,0.11,0.00
E02002621,0.127,0.01
E02002622,0.171,0.02
E02002623,0.137,0.00
E02002624,0.137,0.00
E02002625,0.144,0.00
E02002626,0.125,0.00
E02002627,0.148,0.01
E02002628,0.178,0.01
E02002629,0.105,0.00
E02002630,0.102,0.00
E02002631,0.105,0.00
E02002632,0.129,0.00
