E02001132	Littleborough North & Calderbook
E02001133	Littleborough West & Wardle
E02001134	Littleborough South & Smithy Bridge
E02001135	Hurstead & Smallbridge
E02001136	Healey
E02001137	Hooley Bridge & Norden West
E02001138	Norden East & Bagslate Moor
E02001139	Wardleworth & Newbold Brow
E02001140	Spotland Bridge
E02001141	Central Rochdale & Mandale Park
E02001142	Springfield Park
E02001143	Kingsway
E02001144	Milnrow West
E02001145	Milnrow East & Newhey
E02001146	Deeplish
E02001147	Balderstone & Kirkholt
E02001148	Castleton & Trub
E02001149	Heywood Town
E02001150	Heywood Heap Bridge & Darnhill
E02001151	Heywood Hopwood & Siddal Moor
E02001152	North Middleton & Stakehill
E02001153	Langley & Wood Side
E02001154	Middleton East
E02001155	Middleton Town & Rhodes
E02001156	Alkrington
