MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02006008,"Shifnal",0,868.0,1772.16,34.039,2,0,0.00,0.00,0.00,0.63
E02006009,"Cosford & Albrighton",0,479.0,2048.69,19.236,1,0,0.00,0.00,0.00,0.96
E02006010,"Much Wenlock & Broseley",0,297.0,1027.90,51.933,1,0,0.00,0.00,0.00,5.43
E02006011,"Bridgnorth West",0,201.0,665.18,38.612,0,0,0.00,0.00,0.00,0.96
E02006012,"Bridgnorth East",0,201.0,2570.06,19.429,1,0,0.00,6421.60,0.00,0.54
E02006013,"Alveley",0,731.0,1867.16,32.958,0,0,0.00,0.00,0.00,2.25
E02006014,"Highley & Ditton Priors",0,270.0,785.57,38.936,0,0,0.00,0.00,0.00,0
E02006015,"Whitchurch",0,167.0,3165.73,32.368,1,0,0.00,11045.62,0.00,6.47
E02006016,"Woore",0,489.0,1729.54,31.967,0,0,0.00,0.00,0.00,5.02
E02006017,"Ellesmere",0,258.0,1517.47,25.988,1,0,0.00,3429.10,997.90,1.95
E02006018,"Market Drayton",0,134.0,2242.33,50.675,1,0,0.00,5954.20,0.00,1.49
E02006019,"Wem",0,169.0,1386.54,18.469,0,0,0.00,1762.19,0.00,0.73
E02006020,"Hinstock & Hodnet",0,532.0,391.74,25.940,0,0,0.00,0.00,0.00,54.23
E02006021,"Baschurch",0,329.0,1590.84,38.007,0,0,0.00,464.61,0.00,1.97
E02006022,"Shawbury & Weston",0,515.0,1317.94,25.549,1,0,0.00,0.00,0.00,0
E02006023,"Gobowen",0,305.0,2317.25,23.714,0,0,0.00,3620.31,0.00,1.85
E02006024,"Oswestry East",0,228.0,2438.48,14.173,2,0,0.00,8489.26,0.00,4.48
E02006025,"Oswestry West",0,330.0,2967.22,33.985,1,0,0.00,12009.30,0.00,1.44
E02006026,"Ruyton-XI-Towns",0,448.0,1232.11,22.991,0,0,0.00,0.00,0.00,5.65
E02006027,"Trefonen & Pant",0,279.0,1720.00,15.995,1,0,0.00,0.00,0.00,0
E02006028,"Bomere Heath & Montford Bridge",0,727.0,1793.01,39.844,0,0,0.00,0.00,0.00,0.46
E02006029,"Shrewsbury Harlescott Grange",0,325.0,2306.17,7.421,1,0,0.00,6904.74,759.92,0.72
E02006030,"Shrewsbury Harlescott & Sundorne",0,325.0,3938.70,5.556,1,0,0.00,12497.70,7875.42,0
E02006031,"Shrewsbury Greenfields",0,156.0,636.44,5.709,2,0,0.00,0.00,0.00,0.51
E02006032,"Shrewsbury Monkmoor",0,77.0,817.60,17.152,0,0,0.00,0.00,0.00,0.5
E02006033,"Shrewsbury Town",0,734.0,4618.07,69.611,0,0,0.00,0.00,795.50,6.51
E02006034,"Shrewsbury Copthorne & Bowbrook",0,332.0,4634.39,32.554,2,0,0.00,2470.32,0.00,1.86
E02006035,"Shrewsbury London Road",0,565.0,2861.06,17.251,0,0,0.00,0.00,0.00,0.52
E02006036,"Shrewsbury Sutton & Coleham",0,254.0,3063.49,22.723,4,0,0.00,12923.11,0.00,0.78
E02006037,"Shrewsbury Meole & Kingsland",0,332.0,3454.97,33.295,0,0,0.00,10055.99,0.00,0.97
E02006038,"Bayston Hill & Atcham",0,837.0,2770.11,33.653,1,0,0.00,0.00,0.00,0
E02006039,"Hanwood",0,332.0,858.83,35.601,0,0,0.00,324.84,0.00,0.68
E02006040,"Cressage",0,725.0,3158.18,41.441,0,0,0.00,7682.05,0.00,43.47
E02006041,"Bishop's Castle",0,440.0,4205.59,25.797,0,0,0.00,302.56,0.00,0.26
E02006042,"Church Stretton",0,88.0,1065.71,26.667,3,0,0.00,2018.50,0.00,0.2
E02006043,"Craven Arms & Broadstone",0,495.0,5017.30,25.297,0,0,0.00,0.00,0.00,1.22
E02006044,"Clun & Bucknell",0,209.0,568.90,18.352,1,0,0.00,0.00,0.00,2.78
E02006045,"Ludlow Town",0,112.0,2900.44,29.632,1,0,0.00,6273.38,0.00,5.38
E02006046,"Cleobury Mortimer",0,202.0,762.49,27.051,1,0,0.00,464.85,0.00,0.3
