E02000397	Bowes Park
E02000398	Northumberland Park
E02000400	Bounds Green
E02000401	Roundway
E02000402	Tottenham Bruce Castle Park
E02000403	Wood Green North
E02000404	Scotch Estate
E02000405	Alexandra Park
E02000406	Noel Park
E02000407	Bruce Grove North
E02000408	Tottenham North West
E02000409	Lordship Lane & Broadwater Farm
E02000410	Muswell Hill North
E02000411	Tottenham Lea Valley
E02000412	Wood Green South
E02000413	Fortis Green & Coldfall
E02000414	Bruce Grove South
E02000415	Downhills Park
E02000416	Hornsey East
E02000417	Muswell Hill South
E02000418	Hornsey West
E02000419	Harringay Ladder North
E02000420	Tottenham Green West
E02000421	Tottenham Green East
E02000422	West Green & St Ann's
E02000423	Harringay East
E02000424	Hornsey Vale
E02000425	South Tottenham
E02000426	Highgate Wood
E02000427	Harringay Ladder South
E02000428	Harringay Warehouse District & Vartry
E02000429	Crouch End West
E02000430	Crouch End East
E02000431	Highgate East
E02000432	Stroud Green
E02006794	White Hart Lane
