MSOA,index-of-transport-accesibility,chargepoints
E02005761,0.312,0.00
E02005762,0.312,0.00
E02005763,0.269,0.00
E02005764,0.399,0.02
E02005765,0.425,0.00
E02005766,0.175,0.00
E02005767,0.169,0.00
E02005768,0.641,0.00
E02005769,0.227,0.01
E02005770,0.141,0.00
E02005771,0.336,0.00
E02005772,0.33,0.01
E02005773,0.097,0.00
E02005774,0.146,0.00
E02005775,0.146,0.03
E02005776,0.338,0.02
E02005777,0.202,0.00
E02005778,0.639,0.00
E02005779,0.147,0.00
E02005780,0.204,0.00
E02005781,0.306,0.01
