MSOA,index-of-transport-accesibility,chargepoints
E02005570,0,0.03
E02005571,0,0.03
E02005572,0,0.03
E02005573,0,0.02
E02005574,0,0.01
E02005575,0,0.02
E02005576,0,0.01
E02005577,0,0.00
E02005578,0,0.01
E02005579,0,0.03
E02005580,0,0.03
E02005581,0,0.01
E02005582,0,0.01
E02005583,0,0.01
