MSOA,index-of-transport-accesibility,chargepoints
E02004000,0.202,0.00
E02004001,0.149,0.02
E02004002,0.158,0.00
E02004003,0.167,0.01
E02004004,0.146,0.00
E02004005,0.248,0.00
E02004006,0.35,0.00
E02004007,0.167,0.01
