E02005345	Loughborough Dishley & Hathern
E02005346	Loughborough Lemyngton & Hastings
E02005347	Loughborough Storer & Queen's Park
E02005348	Loughborough Garendon
E02005349	Shepshed West
E02005350	Shepshed East
E02005351	Loughborough - University
E02005352	Wymeswold
E02005353	Loughborough - Shelthorpe & Woodthorpe
E02005354	Loughborough - Outwoods
E02005355	Barrow upon Soar
E02005356	Quorn & Mountsorrel Castle
E02005357	Sileby
E02005358	Mountsorrel & Rothley
E02005359	East Goscote & Queniborough
E02005360	Thurcaston
E02005361	Syston West
E02005362	Syston East
E02005363	Birstall Wanlip & Riverside
E02005364	Birstall Central
E02005365	Thurmaston
E02005366	Anstey
