MSOA,Name,index-of-transport-accesibility,chargepoints
E02006047,"Rode",0,2
E02006048,"Stratton",0,0
E02006049,"Frome North East",0,0
E02006050,"Frome North West",0,0
E02006051,"Draycott",0,0
E02006052,"Oakhill",0,0
E02006053,"Frome South & East",0,0
E02006054,"Wells Town",0,3
E02006055,"Shepton Mallet",0,4
E02006056,"Evercreech & Nunney",0,0
E02006057,"Glastonbury Town",0,1
E02006058,"Glastonbury West & Street South",0,2
E02006059,"Pilton",0,0
E02006060,"Street Village",0,2
