MSOA,index-of-transport-accesibility,chargepoints
E02004814,0,0.01
E02004815,0,0.00
E02004816,0,0.02
E02004817,0,0.03
E02004818,0,0.03
E02004819,0,0.02
E02004820,0,0.01
E02004821,0,0.00
E02004822,0,0.01
E02004823,0,0.00
E02004824,0,0.05
E02004825,0,0.01
E02004826,0,0.01
E02004827,0,0.00
E02004828,0,0.02
