MSOA,index-of-transport-accesibility,chargepoints
E02003965,0.488,0.00
E02003966,0.839,0.01
E02003967,0.554,0.01
E02003968,0.121,0.00
E02003969,0.132,0.00
E02003970,0.393,0.00
E02003971,0.298,0.00
E02003972,0.157,0.01
E02003973,0.108,0.00
E02003974,0.152,0.00
E02003975,0.247,0.00
E02003976,0.204,0.01
