MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02001795,"Southwick",315,495.0,1679.01,31.564,13,6.43,0.00,13558.26,0.00,5.455168
E02001796,"Monkwearmouth",294,246.0,1600.22,41.463,6,4.38,0.00,16264.54,0.00,4.987084
E02001797,"Springwell & Usworth",329,466.0,20154.89,13.214,59,6.43,0.00,0.00,0.00,0.650171
E02001798,"North Hylton",329,119.0,1581.67,5.798,5,6.43,0.00,2878.92,0.00,0
E02001799,"Concord and Sulgrave",331,41.0,817.21,9.913,6,6.28,0.00,3706.73,0.00,0.285331
E02001800,"Albany and Blackfell",333,417.0,1136.07,27.958,3,7.45,0.00,2426.10,0.00,0.476327
E02001801,"Millfield",316,258.0,1155.20,8.463,23,4.81,0.00,1487.92,0.00,0
E02001802,"Pallion North",319,86.0,727.06,7.983,0,4.81,0.00,381.20,0.00,33.116285
E02001803,"Sunderland Central & Deptford",304,293.0,3498.96,9.931,35,4.81,0.00,0.00,0.00,6.003502
E02001804,"South Hylton",325,77.0,737.25,7.207,0,5.83,0.00,0.00,0.00,7.21
E02001805,"Pallion South & High Barnes",319,77.0,92.28,6.775,0,4.81,0.00,0.00,0.00,0
E02001806,"Hendon & Docks",307,97.0,722.23,12.091,10,1.70,0.00,0.00,3309.16,1.688127
E02001807,"Columbia",337,274.0,1587.63,33.546,2,6.43,28392.80,0.00,0.00,0
E02001808,"Barnes Park",313,249.0,504.61,6.351,4,4.81,0.00,0.00,0.00,0
E02001809,"Washington Town Centre & Biddick",332,196.0,4427.98,27.620,4,3.97,0.00,17452.37,0.00,0.054342
E02001810,"Oxclose and Lambton",333,196.0,708.46,20.969,1,7.45,0.00,0.00,0.00,1.57777
E02001811,"Pennywell and Grindon",332,77.0,374.66,10.616,0,5.83,0.00,0.00,0.00,0.194351
E02001812,"Hill View & Tunstall",315,258.0,485.59,20.034,4,6.65,0.00,0.00,0.00,0.811541
E02001813,"Thorney Close & Plains Farm",321,84.0,846.40,16.460,0,5.83,0.00,2094.49,0.00,0
E02001814,"Grangetown",316,97.0,1449.42,9.500,7,6.65,0.00,12765.75,0.00,0
E02001815,"Harraton",331,297.0,1931.46,29.763,1,7.45,0.00,0.00,0.00,0
E02001816,"Lakeside & Farrington",322,84.0,1249.12,13.891,1,6.65,0.00,10020.45,0.00,0
E02001817,"Silksworth",319,172.0,0.00,19.324,0,6.65,0.00,0.00,0.00,12.658849
E02001818,"Ryhope",328,88.0,442.54,13.656,2,6.65,0.00,1134.49,0.00,29.854161
E02001819,"Herrington & Doxford",328,203.0,6569.31,15.924,1,6.65,0.00,7386.59,0.00,0
E02001820,"Shiney Row",331,101.0,529.40,27.673,0,5.83,0.00,404.70,0.00,1.861467
E02001821,"Hall Farm",327,294.0,282.79,9.926,0,6.65,0.00,1599.28,0.00,0.838378
E02001822,"Newbottle & Penshaw",329,224.0,613.17,34.077,4,6.65,0.00,0.00,0.00,20.82055
E02001823,"Houghton West",326,101.0,221.61,25.294,1,5.36,0.00,0.00,0.00,9.033813
E02001824,"Houghton Town",331,147.0,656.55,43.604,2,5.68,0.00,2488.10,0.00,0
E02001825,"Hetton-le-Hole North",326,231.0,3095.62,20.107,7,2.69,0.00,479.41,0.00,11.63161
E02001826,"Hetton-le-Hole South",327,269.0,210.78,14.150,2,0.78,0.00,0.00,0.00,3.187951
E02004290,"Ouston & Beamish",314,346.0,3096.79,17.057,0,7.45,0.00,0.00,0.00,0
E02004291,"Pelton & Perkinsville",315,233.0,288.82,21.464,1,7.45,0.00,254.55,0.00,3.17
E02004292,"Chester-le-Street North",321,380.0,2702.38,25.966,6,7.45,24092.44,4055.28,0.00,5.44
E02004293,"Chester-le-Street Town & Pelton Fell",309,225.0,2326.15,53.980,2,4.56,0.00,4100.04,0.00,0
E02004294,"Chester-le-Street South & East",309,225.0,2279.40,25.410,5,4.56,0.00,0.00,0.00,0
E02004295,"Great Lumley & Bournmoor",339,529.0,895.05,26.321,0,5.83,0.00,0.00,0.00,0
E02004296,"Sacriston",289,702.0,845.80,32.570,1,6.69,0.00,761.46,0.00,0.9
E02004297,"Burnopfield",259,256.0,918.43,26.476,4,8.57,0.00,0.00,0.00,15.46
E02004298,"Benfieldside",220,215.0,691.97,30.314,0,8.57,0.00,0.00,0.00,0
E02004299,"Stanley North & East",305,294.0,2974.56,16.809,8,7.11,0.00,7168.97,0.00,0.22
E02004300,"Catchgate & Dipton",245,215.0,645.39,16.587,0,8.57,0.00,0.00,9.27,0
E02004301,"Stanley South",302,121.0,605.56,13.578,4,7.11,0.00,0.00,0.00,5.38
E02004302,"Stanley West & Annfield Plain",274,121.0,884.34,15.230,7,7.11,0.00,3275.90,1548.94,0
E02004303,"Consett",220,145.0,2301.27,38.447,6,8.57,0.00,11266.65,0.00,5.49
E02004304,"Delves Lane & Leadgate",216,266.0,791.85,29.518,1,8.57,0.00,351.64,0.00,0
E02004305,"Bridgehill",218,206.0,1549.48,27.119,0,8.57,0.00,9034.87,0.00,0.45
E02004306,"Lanchester",246,489.0,601.44,25.685,1,8.57,0.00,0.00,3078.09,0
E02004307,"Langley Park & Satley",245,223.0,852.52,22.674,0,8.57,0.00,452.53,0.00,0.24
E02004308,"Newton Hall & Brasside",309,529.0,3740.97,16.019,2,5.61,0.00,11286.97,5501.18,4.23
E02004309,"Pity Me & Framwellgate Moor",306,315.0,1923.13,14.689,12,6.69,0.00,0.00,0.00,0.32
E02004310,"Bearpark & Witton Gilbert",271,589.0,1471.35,23.562,3,6.69,0.00,0.00,0.00,0
E02004311,"Sherburn & West Rainton",332,571.0,490.62,29.352,0,5.69,0.00,0.00,0.00,0.2
E02004312,"Belmont & Carrville",332,852.0,3441.86,62.177,9,6.69,0.00,0.00,0.00,2.63
E02004313,"Gilesgate & Old Durham",330,315.0,3689.22,23.215,8,5.61,0.00,16046.52,0.00,0
E02004314,"Durham City",326,852.0,5435.80,58.657,29,10.61,0.00,1859.37,0.00,0.08
E02004315,"Aykley Heads",311,586.0,6989.24,44.090,19,10.61,0.00,2763.31,0.00,0.2
E02004316,"Esh Winning & Ushaw Moor",219,223.0,554.17,17.861,0,6.69,0.00,457.06,0.00,0.27
E02004317,"Brandon & Brancepeth",272,302.0,535.09,18.091,0,6.69,0.00,1718.55,0.00,1.6
E02004318,"High Shincliffe & Bowburn",336,424.0,1146.69,23.228,3,10.61,0.00,478.67,50344.76,0.69
E02004319,"Coxhoe & Quarrington Hill",337,491.0,284.61,22.739,0,10.61,0.00,547.58,0.00,0
E02004320,"Seaham Northlea & Westlea",327,122.0,1066.33,14.356,0,5.88,0.00,0.00,0.00,1.72
E02004321,"Seaham Central & South",318,122.0,2246.95,21.186,9,5.88,0.00,1557.87,0.00,0
E02004322,"Murton North & Parkside",327,122.0,199.18,15.684,0,5.88,0.00,0.00,0.00,14.75
E02004323,"South Murton & South Hetton",329,231.0,1749.94,17.545,4,5.88,0.00,8432.54,0.00,0
E02004324,"Easington & Hawthorn",328,300.0,644.99,10.901,0,5.88,0.00,898.16,2006.82,0.87
E02004325,"Peterlee East",327,69.0,398.15,8.814,1,7.61,0.00,1725.33,0.00,16.93
E02004326,"Shotton & Haswell",331,178.0,3714.12,22.250,0,7.61,0.00,221.29,75.78,0
E02004327,"Horden",322,69.0,284.22,6.769,0,5.75,0.00,0.00,0.00,0
E02004328,"Peterlee West",335,69.0,1078.75,5.429,0,7.61,0.00,2281.63,0.00,2.86
E02004329,"Peterlee South",61,69.0,2249.75,12.199,0,7.61,0.00,7297.42,0.00,0
E02004330,"Blackhall",324,102.0,525.58,10.808,0,5.75,0.00,0.00,0.00,0
E02004331,"Thornley & Wheatley Hill",334,140.0,197.07,22.800,0,5.88,0.00,505.71,0.00,0.4
E02004332,"Wingate & Castle Eden",333,64.0,63.80,20.606,0,0.00,0.00,406.00,0.00,0
E02004333,"Tudhoe Grange",304,188.0,694.88,17.347,0,10.61,0.00,0.00,0.00,0.66
E02004334,"Trimdon & Fishburn",326,146.0,605.09,17.152,0,5.69,0.00,0.00,0.00,0
E02004335,"Spennymoor East & Ferryhill West",321,235.0,2020.45,20.799,7,10.61,0.00,6853.49,0.00,0.7
E02004336,"Ferryhill East & Cornforth",333,156.0,165.96,10.224,0,10.61,0.00,0.00,0.00,0.2
E02004337,"Spennymoor West",314,241.0,839.41,44.725,0,10.61,0.00,775.54,0.00,17.03
E02004338,"Chilton",327,182.0,307.15,11.173,0,10.61,0.00,0.00,0.00,12.13
E02004339,"Sedgefield & Bishop Middleham",325,698.0,3509.46,29.829,2,10.61,0.00,5705.76,0.00,2.35
E02004340,"Shildon",304,214.0,1020.65,0.962,2,10.61,0.00,0.00,0.00,11.98
E02004341,"Newton Aycliffe North",321,182.0,239.58,18.889,0,5.34,0.00,0.00,0.00,0
E02004342,"Newton Aycliffe West",309,135.0,507.41,8.786,0,5.34,0.00,0.00,0.00,0
E02004343,"Newton Aycliffe East",311,182.0,654.82,16.166,3,5.34,0.00,8271.35,0.00,0
E02004344,"Newton Aycliffe South",310,439.0,1895.92,45.559,7,6.45,132779.43,0.00,50749.69,1.64
E02004345,"Evenwood",232,789.0,1747.87,41.024,0,9.84,0.00,0.00,0.00,0.89
E02004346,"Upper Teesdale",62,234.0,1280.23,21.032,11,6.90,0.00,544.17,0.00,0.37
E02004347,"Barnard Castle",117,50.0,2607.09,13.537,1,6.90,0.00,1723.02,0.00,1.31
E02004348,"Stanhope & Weardale",69,382.0,1710.31,23.396,0,9.84,0.00,823.44,219.86,7.97
E02004349,"Crook North & Tow Law",122,122.0,245.54,17.697,0,9.84,0.00,25.77,0.00,2.29
E02004350,"Crook South",161,478.0,1168.52,24.626,1,10.61,0.00,4943.94,534.09,0
E02004351,"Coundon North",252,176.0,449.00,13.800,0,10.61,0.00,486.09,0.00,0.6
E02004352,"Bishop Auckland North & Coundon Grange",309,196.0,1954.59,16.766,5,10.61,0.00,14117.40,0.00,2.59
E02004353,"Bishop Auckland Central & West",280,257.0,1024.01,18.156,0,9.84,0.00,444.42,0.00,1
E02004354,"Saint Helen Auckland & West Auckland",262,176.0,2148.06,14.830,4,9.84,0.00,20266.43,0.00,10.74
E02004355,"Bishop Auckland South",291,115.0,1383.24,7.039,3,9.84,0.00,0.00,0.00,0.34
E02006841,"Gateshead Town",312,266.0,3692.57,15.577,24,7.25,0.00,2247.66,941.24,39.61
E02006842,"Gateshead South",309,210.0,372.30,5.820,0,7.25,0.00,0.00,0.00,0.19
