MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres,supermarket,warehouse,brownfield
E02001619,"Parson Cross",350,1524.0,501.15,9.221,4,0.00,9260.86,0.00,0
E02001620,"Shiregreen South",404,1524.0,437.46,8.092,0,0.00,0.00,0.00,0
E02001621,"Sheffield Lane Top & Longley Park",360,81.0,332.49,4.252,0,0.00,0.00,0.00,0
E02001622,"Southey Green West",320,301.0,447.26,7.759,0,2673.12,1692.16,0.00,0
E02001623,"Firth Park",360,248.0,820.73,5.012,0,0.00,0.00,0.00,0
E02001624,"Brightside & Wincobank",408,562.0,996.94,3.526,0,0.00,0.00,0.00,0
E02001625,"Southey Green East",325,301.0,761.55,5.356,0,0.00,0.00,0.00,0
E02001626,"Wadsley & Marlcliffe",250,220.0,193.74,6.586,0,0.00,0.00,0.00,0
E02001627,"Hillsborough",269,301.0,4753.56,14.788,3,0.00,21207.11,0.00,0
E02001628,"Tinsley & Carbrook",458,427.0,15196.16,3.595,2,40333.04,873.58,4505.21,0
E02001629,"Shirecliffe & Parkwood Springs",285,302.0,641.73,3.007,0,0.00,0.00,0.00,0
E02001630,"Crabtree & Fir Vale",319,328.0,1851.02,1.901,0,0.00,0.00,0.00,0
E02001631,"Malin Bridge & Wisewood",233,220.0,452.42,10.954,0,0.00,2049.55,0.00,0
E02001632,"Burngreave & Grimesthorpe",326,788.0,2732.66,4.569,3,0.00,10461.50,1419.26,0
E02001633,"Upper Stannington & Loxley",152,246.0,645.94,13.373,0,0.00,826.16,0.00,0
E02001634,"Walkley",211,602.0,449.06,13.738,0,0.00,764.82,0.00,0
E02001635,"Lower Stannington",186,576.0,184.38,9.637,0,0.00,0.00,0.00,0
E02001636,"Upperthorpe",229,1879.0,1650.33,34.511,1,0.00,6925.94,0.00,0
E02001637,"Darnall",353,323.0,2109.73,4.426,1,0.00,1988.83,14908.75,0
E02001638,"Springvale & Steel Bank",199,356.0,57.05,18.402,0,0.00,1215.06,0.00,0
E02001639,"Crookes",193,576.0,68.34,17.729,0,0.00,10.35,0.00,0
E02001640,"Broomhill & Lower Crookesmoor",224,804.0,1470.50,34.872,0,0.00,518.57,0.00,0
E02001642,"Littledale & Handsworth North",416,296.0,2149.12,5.565,0,0.00,1977.89,0.00,0
E02001643,"Sandygate & Crosspool",168,644.0,317.07,74.915,0,0.00,299.01,0.00,0
E02001646,"Broomhall",245,644.0,923.39,31.232,2,0.00,2951.14,0.00,0
E02001647,"Handsworth South",393,296.0,513.40,5.906,0,0.00,9502.90,0.00,0
E02001648,"Endcliffe & Ranmoor",185,644.0,736.05,34.920,0,0.00,0.00,0.00,0
E02001649,"Woodthorpe",366,437.0,1060.79,3.955,0,0.00,0.00,2921.30,0
E02001650,"Sharrow",269,929.0,1004.46,25.349,0,0.00,8471.12,0.00,0
E02001651,"Fulwood & Lodge Moor",142,890.0,905.77,31.878,0,0.00,244.02,0.00,0
E02001652,"Highfield & Lowfield",289,1111.0,4168.73,21.577,0,0.00,3197.79,2930.67,0
E02001653,"Norfolk Park",272,109.0,615.47,3.002,0,0.00,0.00,0.00,0
E02001654,"Woodhouse Mill",316,56.0,122.78,5.465,0,0.00,0.00,0.00,0
E02001655,"Richmond & Stradbroke",354,144.0,153.05,6.927,0,0.00,0.00,0.00,0
E02001656,"Brincliffe & Sharrow Vale",202,766.0,491.76,28.497,0,0.00,1504.79,0.00,0
E02001657,"Ecclesall & Greystones",191,410.0,440.61,75.778,0,0.00,0.00,0.00,0
E02001658,"Arbourthorne",315,171.0,588.06,2.082,0,0.00,1365.56,0.00,0
E02001659,"Woodhouse West",360,56.0,367.37,6.092,0,0.00,1628.50,0.00,0
E02001660,"Nether Edge",224,618.0,234.41,44.940,0,0.00,115.38,95.05,0
E02001661,"Heeley & Newfield Green",250,265.0,786.81,4.334,2,0.00,2364.25,645.98,0
E02001662,"Intake",324,227.0,163.97,20.637,0,0.00,0.00,0.00,0
E02001663,"Meersbrook",211,413.0,1950.65,47.271,1,0.00,3008.99,120.20,0
E02001664,"Gleadless",307,88.0,109.70,9.938,0,0.00,234.89,0.00,0
E02001665,"Bents Green & Millhouses",164,766.0,1259.37,47.727,0,0.00,0.00,0.00,0
E02001666,"Beighton",326,217.0,2136.20,12.584,2,0.00,2816.37,0.00,0
E02001669,"Woodseats",188,304.0,2201.33,13.941,0,0.00,20021.95,0.00,0
E02001670,"Herdings & Gleadless Valley",226,270.0,25.33,0.553,0,0.00,0.00,0.00,0
E02001671,"Hackenthorpe",320,217.0,1376.95,13.465,3,0.00,7697.00,0.00,0
E02001672,"Charnock & Basegreen",289,270.0,150.36,8.167,0,0.00,846.74,0.00,0
E02001673,"Sothall",306,225.0,532.82,36.686,0,0.00,0.00,0.00,0
E02001674,"Norton & Norton Lees",191,182.0,1957.50,12.355,1,0.00,5073.58,0.00,0
E02001675,"Westfield & Waterthorpe",289,129.0,2026.59,19.754,0,0.00,8179.66,0.00,0
E02001676,"Beauchief",172,478.0,390.65,8.777,0,0.00,4339.87,0.00,0
E02001678,"Dore & Whirlow",110,462.0,1003.84,66.953,0,0.00,638.80,0.00,0
E02001679,"Greenhill & Lowedges",182,182.0,46.46,10.549,0,0.00,0.00,0.00,0
E02001680,"Batemoor & Jordanthorpe",190,182.0,496.04,7.008,0,0.00,0.00,0.00,0
E02001681,"Totley & Bradway",139,443.0,237.08,77.750,0,0.00,144.35,0.00,0
E02006803,"Mosborough & Halfway",278,217.0,1547.86,22.486,0,0.00,4929.06,0.00,0
E02006843,"Cathedral & Kelham",286,475.0,3360.83,2.262,0,0.00,759.82,1084.23,0
E02006844,"Devonshire Quarter",250,436.0,2343.03,6.941,0,0.00,3155.02,0.00,0
E02006868,"Park Hill & Wybourn",351,570.0,4357.93,8.276,0,0.00,0.00,0.00,0
E02006869,"Birley",317,88.0,445.50,19.234,0,1616.21,226.37,0.00,0
