MSOA,index-of-transport-accesibility,chargepoints
E02005253,0.142,0.02
E02005254,0.253,0.01
E02005255,0.179,0.01
E02005256,0.077,0.05
E02005257,0.132,0.00
E02005258,0.098,0.01
E02005259,0.102,0.00
E02005260,0.096,0.00
E02005261,0.074,0.00
E02005262,0.001,0.02
E02005263,0.098,0.00
E02005264,0.12,0.01
E02005265,0.083,0.01
E02005266,0.093,0.00
E02005267,0.097,0.00
E02005268,0.089,0.00
E02005269,0.052,0.07
