E02000807	Rotherhithe
E02000808	Borough & Southwark Street
E02000809	Bermondsey North
E02000810	Bermondsey East
E02000812	London Bridge & Bermondsey West
E02000813	Canada Water
E02000814	Surrey Quays
E02000815	Elephant & Castle
E02000816	South Bermondsey Central
E02000817	South Bermondsey East
E02000818	Walworth North
E02000819	South Bermondsey West
E02000820	Newington
E02000821	Burgess Park
E02000822	Walworth South
E02000823	Burgess Park West & John Ruskin Street
E02000824	Peckham Park Road
E02000825	Peckham North West
E02000826	Camberwell North
E02000827	Camberwell Green
E02000828	Peckham North
E02000829	Queens Road Peckham
E02000830	Camberwell South
E02000831	Peckham Rye
E02000832	Nunhead North
E02000833	North Dulwich
E02000834	Peckham Rye Common
E02000835	Nunhead South & Newlands
E02000836	East Dulwich
E02000837	Herne Hill & Dulwich Park
E02000838	Dulwich Hill
E02000839	Sydenham Hill
E02006802	Southwark St George's
