E02000984	Dunscar & Egerton
E02000985	Bromley Cross & Bradshaw
E02000986	Eagley & Sharples
E02000987	Horwich North
E02000988	Astley Bridge & Waters Meeting
E02000989	Harwood
E02000990	Horwich South & Middlebrook
E02000991	Smithills
E02000992	Blackrod & Butterwick Fields
E02000993	Hall I' th' Wood
E02000994	Halliwell & Brownlow Fold
E02000995	Doffcocker & Moss Bank
E02000996	Breightmet North
E02000997	Horwich East
E02000998	Gilnow & Victory
E02000999	Central Bolton
E02001000	Tonge
E02001001	Heaton & Deane
E02001002	Breightmet South & Darcy Lever
E02001003	Lostock & Ladybridge
E02001004	Rumworth North
E02001005	Burnden & Great Lever
E02001006	Rumworth South
E02001007	Little Lever
E02001008	Lever Edge
E02001009	Daubhill & Fernhill Gate
E02001010	Farnworth North
E02001011	Westhoughton East
E02001012	Harper Green
E02001013	Over Hulton
E02001014	Westhoughton West
E02001015	Farnworth South
E02001016	Highfield & New Bury
E02001017	Kearsley & Stoneclough
E02001018	Westhoughton Daisy Hill
