MSOA,index-of-transport-accesibility,chargepoints
E02005278,0.051,0.00
E02005279,0.161,0.02
E02005280,0.086,0.02
E02005281,0.127,0.03
E02005284,0.114,0.00
E02005285,0.137,0.01
E02005286,0.073,0.00
E02006884,0.075,0.00
