E02000166	Highgate West
E02000167	Hampstead Town
E02000168	Tufnell Park West
E02000169	Frognal
E02000170	Fortune Green
E02000171	Mansfield Road & Park Hill Road
E02000172	Kentish Town West
E02000173	Fitzjohns & Royal Free
E02000174	Kentish Town East
E02000175	West Hampstead
E02000176	Belsize Park
E02000177	Chalk Farm
E02000178	Kilburn Grange
E02000179	Adelaide Road
E02000180	Camden Road South
E02000181	South Hampstead
E02000182	Swiss Cottage
E02000183	Primrose Hill
E02000184	Camden Street & Elm Village
E02000185	Kilburn East
E02000186	Camden Town & Mornington Crescent
E02000187	Somers Town
E02000188	Euston
E02000189	Gray's Inn Road
E02000190	Bloomsbury East
E02000191	Fitzrovia East & Bloomsbury West
E02000192	Hatton Garden & Theobalds Road
E02000193	Holborn
